identifier,text
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.68.6.2999,καί ὁ συστρέφω ἀθρόος ἔρχομαι καί οὐ φημί χρή οὔτε ἐπέξειμι οὐδός γάρ πρότερος πω οὗτος ἰσχύω μᾶλλον τολμάω οὔτε εἰς κίνδυνος φανερός ὁ πόλις κατάγω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.68.6.3000,εἰ τε μή πείθω τις αὐτός ὁ μάχη εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.68.6.3001,δηλόω δέ οὐδείς ὅστις οἶδα ὁ πράσσω ἀλλά ὡς ὁ βέλτιστος βουλεύω ἰσχυρίζομαι καί ἅμα περί ὁ πύλη παρίημι φυλάσσω ὥστε οὐ γίγνομαι ὁ ἐπιβουλεύω πράσσω ὁ μέλλω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.69.1.3002,γιγνώσκω δέ ὁ ὁ ἀθηναίων στρατηγός ὅστις ἐναντίωμα τις γίγνομαι καί ὁ πόλις βία οὐ οἷος τε εἰμί λαμβάνω ὁ νίσαιαν εὐθύς περιτειχίζω νομίζω εἰ πρίν ἐπιβοηθέω τις ἐξαιρέω ταχύς ἐάν καί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.69.2.3003,ὁ μέγαρον προσχωρέω παραγίγνομαι δέ σίδηρος τε ἐκ ὁ ἀθηνῶν ταχύς καί λιθουργός καί ἄλλος ἐπιτήδειος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.69.2.3004,ἄρχω δ ἀπό ὁ τεῖχος ὁ ἔχω καί διοικοδομέω ὁ πρός μεγαρέας ἀπ ἐκεῖνος ἑκατέρωθεν εἰς θάλασσα ὁ νισαίας τάφρος τε καί τεῖχος διαιρέω ὁ στρατιά ἐκ τε ὁ προάστειος λίθος καί πλίνθος χράω καί κόπτω ὁ δένδρον καί ὑλάω ἀποσταυρόω εἰ πη δέω τις
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.69.2.3005,καί ὁ οἰκία ὁ προάστειος ἔπαλξις λαμβάνω αὐτός ὑπάρχω ἔρυμα
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.69.3.3006,καί οὗτος μέν ὁ ἡμέρα ὅλος ἐργάζομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.69.3.3007,ὁ δέ ὑστεραῖος περί δείλη ὁ τεῖχος ὅσος οὐ ἀποτελέω καί ὁ εἰς ὁ νισαίᾳ δείδω σῖτος τε ἀπορία ἐφ ἡμέρα γάρ ἐκ ὁ ἄνω πόλις χράω καί ὁ πελοποννησίους οὐ νομίζω ταχύς ἐπιβοηθέω ὁ τε μεγαρέας πολέμιος ἡγέομαι συμβαίνω ὁ ἀθηναίοις ῥητός μέν ἕκαστος ἀργύριον ἀπολύω ὅπλον παραδίδωμι ὁ δέ λακεδαιμονίοις ὁ τε ἄρχω καί εἰ τις ἄλλος ἐν-εἰμί χράω ἀθηναίους ὅστις ἐάν βούλομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.69.4.3008,ἐπί οὗτος ὁμολογέω ἐξέρχομαι καί ὁ ἀθηναῖοι ὁ μακρός τεῖχος ἀπορρήγνυμι ἀπό ὁ ὁ μεγαρέων πόλις καί ὁ νίσαιαν παραλαμβάνω ἄλλος παρασκευάζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.70.1.3009,βρασίδας δέ ὁ τέλλιδος λακεδαιμόνιος κατά οὗτος ὁ χρόνος τυγχάνω περί σικυών καί κόρινθον εἰμί ἐπί θρᾴκης στρατεία παρασκευάζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.70.1.3010,καί ὡς αἰσθάνομαι ὁ τεῖχος ὁ ἅλωσις δείδω περί τε ὁ εἰς ὁ νισαίᾳ πελοποννησίοις καί μή ὁ μέγαρον λαμβάνω πέμπω εἰς τε ὁ βοιωτοὺς κελεύω κατά τάχος στρατία ἀπαντάω ἐπί τριποδίσκος εἰμί δέ κώμη ὁ μεγαρίδος ὄνομα οὗτος ἔχω ὑπό ὁ ὄρος ὁ γερανείᾳ καί αὐτός ἔχω ἔρχομαι ἑπτακόσιοι μέν καί δισχίλιοι κορινθίων ὁπλίτης φλειασίων δέ τετρακόσιοι σικυωνίων δέ ἑξακόσιοι καί ὁ μεθ ἑαυτοῦ ὅσος ἦδος συλλέγω εἰμί οἴομαι ὁ νίσαιαν ἔτι καταλαμβάνω ἀνάλωτος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.70.2.3011,ὡς δέ πυνθάνομαι τυγχάνω γάρ νύξ ἐπί ὁ τριποδίσκος ἐξέρχομαι ἀπολέγω τριακόσιοι ὁ στρατός πρίν ἔκπυστος γίγνομαι προσέρχομαι ὁ ὁ μεγαρέων πόλις λανθάνω ὁ ἀθηναίους εἰμί περί ὁ θάλασσα βούλομαι μέν ὁ λόγος καί ἅμα εἰ δύναμαι ἔργον ὁ νισαίας πειράω ὁ δέ μέγας ὁ ὁ μεγαρέων πόλις εἰσέρχομαι βεβαιόω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.70.2.3012,καί ἀξιόω δέχομαι σφεῖς λέγω εἰς ἐλπίς εἰμί ἀναλαμβάνω νίσαιαν
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.71.1.3013,ὁ δέ ὁ μεγαρέων ἵστημι φοβέω ὁ μέν μή ὁ φεύγω σφεῖς εἰσάγω αὐτός ἐκβάλλω ὁ δέ μή αὐτός οὗτος ὁ δῆμος δείδω ἐπί-θάω σφεῖς καί ὁ πόλις εἰς μάχη καθ ἑαυτοῦ εἰμί ἐγγύς ἐφεδρεύω ἀθηναίων ἀπόλλυμι οὐ δέχομαι ἀλλ ἀμφότερος δοκέω ἡσυχάζω ὁ μέλλω περί-ἰδέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.71.2.3014,ἐλπίζω γάρ καί μάχη ἑκάτερος εἰμί ὁ τε ἀθηναίων καί ὁ προσβοηθέω καί οὕτως σφεῖς ἀσφαλής ἔχω ὅς τις εἰμί εὔνους κρατέω προσχωρέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.71.2.3015,ὁ δέ βρασίδας ὡς οὐ πείθω ἀναχωρέω πάλιν εἰς ὁ ἄλλος στράτευμα
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.72.1.3016,ἅμα δέ ὁ ἠώς ὁ βοιωτοὶ πάρειμι διανοέομαι μέν καί πρίν βρασίδαν πέμπω βοηθέω ἐπί ὁ μέγαρον ὡς οὐ ἀλλότριος εἰμί ὁ κίνδυνος καί ἦδος εἰμί πανστρατιά πλαταιᾶσιν
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.72.1.3017,ἐπεί δέ καί ἔρχομαι ὁ ἄγγελος πολύς μᾶλλον ῥώννυμι καί ἀποστέλλω διακόσιοι καί δισχίλιοι ὁπλίτης καί ἱππεύς ἑξακόσιοι ὁ πλείων ἀπέρχομαι πάλιν
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.72.2.3018,πάρειμι δέ ἦδος σύμπας ὁ στράτευμα ὁπλίτης οὐ ἐλάσσων ἑξακισχίλιοι καί ὁ ἀθηναίων ὁ μέν ὁπλίτης περί τε ὁ νίσαιαν εἰμί καί ὁ θάλασσα εἰς τάσσω ὁ δέ ψιλός ἀνά ὁ πεδίον σκεδάννυμι ὁ ἱππεύς ὁ ὁ βοιωτῶν ἀπροσδόκητος ἐπιπίπτω ὁ ψιλός τρέπω ἐπί ὁ θάλασσα εἰς γάρ ὁ πρό ὁ οὐδείς βοήθεια πω ὁ μεγαρεῦσιν οὐδαμόθεν ἐπέρχομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.72.3.3019,ἀντεπεξελαύνω δέ καί ὁ ὁ ἀθηναίων εἰς χείρ οἶδα καί γίγνομαι ἱππομαχία ἐπί πολύς εἰς ὅς ἀξιόω ἑκάτερος οὐ ἥσσων γίγνομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.72.4.3020,ὁ μέν γάρ ἵππαρχος ὁ βοιωτῶν καί ἄλλος τις οὐ πολύς πρός αὐτός ὁ νίσαιαν προσελαύνω ὁ ἀθηναῖοι καί ἀποκτείνω σκυλεύω καί ὁ τε νεκρός οὗτος κρατέω ὑπόσπονδος ἀποδίδωμι καί τροπαῖος ἵστημι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.72.4.3021,οὐ μέντοι εἰς γε ὁ πᾶς ἔργον βέβαιος οὐδέτερος τελευτάω ἀποκρίνω ἀλλ ὁ μέν βοιωτοὶ πρός ὁ ἑαυτοῦ ὁ δέ ἐπί ὁ νίσαιαν
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.73.1.3022,μετά δέ οὗτος βρασίδας καί ὁ στράτευμα χωρέω ἐγγύς ὁ θάλασσα καί ὁ ὁ μεγαρέων πόλις καί καταλαμβάνω χωρέω ἐπιτήδειος παρατάσσω ἡσυχάζω οἴομαι σφεῖς ἔπειμι ὁ ἀθηναίους καί ὁ μεγαρέας ἐπίσταμαι περιοράω ὁπότερος ὁ νικάω εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.73.2.3023,καλός δέ νομίζω σφεῖς ἀμφότερος ἔχω ἅμα μέν ὁ μή ἐπιχειρέω πρότερος μηδέ μάχη καί κίνδυνος ἑκών ἄρχω ἐπεί γε εἰς φανερός δείκνυμι ἑτοῖμος εἰμί ἀμύνω καί αὐτός ὥσπερ ἀκονιτί ὁ νικάω δίκαιος ἐάν τίθημι εἰς ὁ αὐτός δέ καί πρός ὁ μεγαρέας ὀρθόω συμβαίνω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.73.3.3024,εἰ μέν γάρ μή ὁράω ἔρχομαι οὐ ἐάν εἰς τυγχάνω γίγνομαι σφεῖς ἀλλά σαφής ἐάν ὥσπερ ἡσσάομαι στερέω εὐθύς ὁ πόλις
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.73.3.3025,νῦν δέ κἀν τυγχάνω αὐτός ἀθηναίους μή βούλομαι ἀγωνίζομαι ὥστε ἀμαχητί ἐάν περιγίγνομαι αὐτός ὅς ἕνεκα ἔρχομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.73.3.3026,ὅσπερ καί γίγνομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.73.4.3027,ὁ γάρ μεγαρῆς ὡς ὁ ἀθηναῖοι τάσσω μέν πηρός ὁ μακρός τεῖχος ἐξέρχομαι ἡσυχάζω δέ καί αὐτός μή ἔπειμι λογίζομαι καί ὁ ἐκεῖνος στρατηγός μή ἀντίπαλος εἰμί σφεῖς ὁ κίνδυνος ἐπεί καί ὁ πλέω αὐτός προχωρέω ἄρχω μάχη πρός πλείων αὐτός ἤ λαμβάνω νικάω μέγαρον ἤ σφάλλω ὁ βέλτιστος ὁ ὁπλιτικός βλάπτω ὁ δέ σύμπας ὁ δύναμις καί ὁ πάρειμι μέρος ἕκαστος κινδυνεύω ἐοικότως ἐθέλω τολμάω χρόνος δέ ἐπώχατο καί ὡς οὐδείς ἀφ ἑκάτερος ἐπιχειρέω ἀπέρχομαι πρότερος ὁ ἀθηναῖοι εἰς ὁ νίσαιαν καί αὖθις ὁ πελοποννήσιοι ὅθεν ὁρμάω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.73.4.3028,οὕτως δή ὁ μέν βρασίδᾳ αὐτός καί ὁ ἀπό ὁ πολύς ἄρχω ὁ ὁ φεύγω φίλος μεγαρῆς ὡς ἐπικρατέω καί ὁ ἀθηναίων οὐκέτι ἐθέλω μάχομαι θαρσέω μᾶλλον ἀνοίγνυμι τε ὁ πύλη καί δέχομαι καταπλήσσω ἦδος ὁ πρός ὁ ἀθηναίους πράσσω εἰς λόγος ἔρχομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.74.1.3029,καί ὕστερος ὁ μέν διαλύω ὁ σύμμαχος κατά πολύς ἐπανέρχομαι καί αὐτός εἰς ὁ κόρινθον ὁ ἐπί θρᾴκης στρατεία παρασκευάζω ἵνα καί ὁ πρότερος ὁρμάω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.74.2.3030,ὁ δέ εἰς ὁ πόλις μεγαρῆς ἀποχωρέω καί ὁ ἀθηναίων ἐπ οἶκος ὅσος μέν ὁ πρᾶγμα πρός ὁ ἀθηναίους μάλιστα μετέχω οἶδα ὅστις ὁράω εὐθύς ὑπεξέρχομαι ὁ δέ ἄλλος κοινολογέομαι ὁ ὁ φεύγω φίλος κατάγω ὁ ἐκ πηγός ὁρκόω πίστις μέγας μηδείς μνησικακέω βουλεύω δέ ὁ πόλις ὁ ἄριστος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.74.3.3031,ὁ δέ ἐπεί εἰς ὁ ἀρχή γίγνομαι καί ἐξέτασις ὅπλον ποιέω διίστημι ὁ λόχος ἐκλέγω ὁ τε ἐχθρός καί ὁ δοκέω μάλιστα συμπράσσω ὁ πρός ὁ ἀθηναίους ἀνήρ ὡς ἑκατόν καί οὗτος περί ἀναγκάζω ὁ δῆμος ψῆφος φανερός διαφέρω ὡς καταγιγνώσκω κτείνω καί εἰς ὀλιγαρχία ὁ μάλιστα καθίστημι ὁ πόλις
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.74.4.3032,καί πλεῖστος δή χρόνος οὗτος ὑπ ἐλάχιστος γίγνομαι ἐκ στάσις μετάστασις συμμένω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.75.1.3033,ὁ δ αὐτός θέρος ὁ ἄντανδρος ὑπό ὁ μυτιληναίων ὥσπερ διανοέομαι μέλλω κατασκευάζω ὁ ὁ ἀργυρολόγος ναῦς ἀθηναίων στρατηγός δημόδοκος καί ἀριστείδης εἰμί περί ἑλλήσποντον ὁ γάρ τρίτος αὐτός λάμαχος δέκα ναῦς εἰς ὁ πόντος εἰσπλέω ὡς αἰσθάνομαι ὁ παρασκευή ὁ χωρίον καί δοκέω αὐτός δεινός εἰμί μή ὥσπερ ὁ ἄναια ἐπί ὁ σάμῳ γίγνομαι ἔνθα ὁ φεύγω ὁ σάμος καθίστημι ὁ τε πελοποννησίους ὠφελέω εἰς ὁ ναυτικός κυβερνήτης πέμπω καί ὁ εἰς ὁ πόλις σάμος εἰς ταραχή καθίστημι καί ὁ ἔξεστι δέχομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.75.1.3034,οὕτως δή συναγείρω ἀπό ὁ σύμμαχος στρατία καί πλέω μάχη τε νικάω ὁ ἐκ ὁ ἄντανδρος ἐπεξέρχομαι ἀναλαμβάνω ὁ χωρέω πάλιν
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.75.2.3035,καί οὐ πολύς ὕστερος εἰς ὁ πόντος εἰσπλέω λάμαχος εἰς ὁ ἡρακλεώτιδι ὁρμίζω εἰς ὁ κάλητα ποταμός ἀπόλλυμι ὁ ναῦς ὕδωρ ἄνωθεν γίγνομαι καί κατέρχομαι αἰφνίδιος ὁ ῥεῦμα
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.75.2.3036,αὐτός δέ καί ὁ στρατία πεζός διά βιθυνῶν θρᾳκῶν ὁ εἰμί περάω εἰς ὁ ἄσιος ἀφικνέομαι εἰς καλχηδόνα ὁ ἐπί ὁ στόμα ὁ πόντος μεγαρέων ἀποικία
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.76.1.3037,εἰς δέ ὁ αὐτός θέρος καί δημοσθένης ἀθηναίων στρατηγός τεσσαράκοντα ναῦς ἀφικνέομαι εἰς ναύπακτον εὐθύς μετά ὁ ἐκ ὁ μεγαρίδος ἀναχώρησις
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.76.2.3038,ὁ γάρ ἱπποκρατέω καί ἐκεῖνος ὁ βοιώτια πρᾶγμα ἀπό τις ἀνήρ εἰς ὁ πολύς πράσσω βούλομαι μεθίστημι ὁ κόσμος καί εἰς δημοκρατία ὥσπερ ὁ ἀθηναῖοι τρέπω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.76.2.3039,καί πτοιοδώρου μάλιστ ἀνήρ φυγάς ἐκ θηβῶν εἰσηγέομαι ὅδε αὐτός παρασκευάζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.76.3.3040,σίφας μέν μέλλω τις προδίδωμι ὁ δέ σῖφαί εἰμί ὁ θεσπικῆς γῆ εἰς ὁ κρισαίῳ κόλπος ἐπιθαλασσίδιος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.76.3.3041,χαιρώνειαν δέ ὁ εἰς ὀρχομενὸν ὁ μινύειον πρότερος καλέω νῦν δέ βοιώτιον συντελέω ἄλλος ἐκ ὀρχομενοῦ ἐνδίδωμι καί ὁ ὀρχομενίων φυγάς συμπράσσω ὁ μάλιστα καί ἀνήρ μισθόω ἐκ πελοποννήσου εἰμί δέ ὁ χαιρώνεια ἔσχατος ὁ βοιωτίας πρός ὁ φανοτίδι ὁ φωκίς καί φωκεύς μετέχω τις
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.76.4.3042,ὁ δέ ἀθηναίους δέω δήλιον καταλαμβάνω ὁ εἰς ὁ ταναγραίᾳ πρός εὔβοιαν τρέπω ἀπόλλωνος ἱερός ἅμα δέ οὗτος εἰς ἡμέρα ῥητός γίγνομαι ὅπως μή συμβοηθέω ἐπί ὁ δήλιον ὁ βοιωτοὶ ἀθρόος ἀλλ ἐπί ὁ σφέτερος αὐτός ἕκαστος κινέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.76.5.3043,καί εἰ κατορθόω ὁ πείρω καί ὁ δήλιον τειχίζω ῥᾳδίως ἐλπίζω εἰ καί μή παραυτίκα νεωτερίζω τις ὁ κατά ὁ πολιτεία ὁ βοιωτοῖς ἔχω οὗτος ὁ χωρέω καί λῃστεύω ὁ γῆ καί εἰμί ἕκαστος διά βραχύς ἀποστροφή οὐ μένω κατά χώρα ὁ πρᾶγμα ἀλλά χρόνος ὁ ἀθηναίων μέν πρόσειμι ὁ ἀφεστήξω ὁ δέ οὐ εἰμί ἀθρόος ὁ δύναμις καθίστημι αὐτός εἰς ὁ ἐπιτήδειος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.77.1.3044,ὁ μέν οὖν ἐπιβουλή τοιοῦτος παρασκευάζω ὁ δέ ἱπποκρατέω αὐτός μέν ἐκ ὁ πόλις δύναμις ἔχω ὁπότε καιρός εἰμί μέλλω στρατεύω εἰς ὁ βοιωτούς ὁ δέ δημοσθένη προαποστέλλω ὁ τεσσαράκοντα ναῦς εἰς ὁ ναύπακτον ὅπως ἐκ ἐκεῖνος ὁ χωρέω στρατός σύν-λέγω ἀκαρνάνων τε καί ὁ ἄλλος σύμμαχος πλέω ἐπί ὁ σίφας ὡς προδίδωμι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.77.1.3045,ἡμέρα δ αὐτός ἐρῶ ὅς δέω ἅμα οὗτος πράσσω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.77.2.3046,καί ὁ μέν δημοσθένης ἀφικνέομαι οἰνιάδας δέ ὑπό τε ἀκαρνάνων πᾶς καταναγκάζω καταλαμβάνω εἰς ὁ ἀθηναίων συμμαχία καί αὐτός ἀνίστημι ὁ συμμαχικός ὁ ἐκεῖνος πᾶς ἐπί σαλύνθιον καί ἀγραῖος στρατεύω πρότερος καί προσποιέω ἄλλος ἑτοιμάζω ὡς ἐπί ὁ σίφας ὅταν δέω ἀπαντάω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.78.1.3047,βρασίδας δέ κατά ὁ αὐτός χρόνος ὁ θέρος πορεύω ἑπτακόσιοι καί χίλιος ὁπλίτης εἰς ὁ ἐπί θρᾴκης ἐπεί γίγνομαι εἰς ἡρακλείᾳ ὁ εἰς τραχῖνι καί προπέμπω αὐτός ἄγγελος εἰς φάρσαλον πηρός ὁ ἐπιτήδειος ἀξιόω διάγω ἑαυτοῦ καί ὁ στρατία ἔρχομαι εἰς μελίτεια ὁ ἀχαΐας πάναιρός τε καί δῶρος καί ἱππολοχίδας καί τορύλαος καί στρόφακος πρόξενος εἰμί χαλκιδέων τότε δή πορεύω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.78.2.3048,ἄγω δέ καί ἄλλος θεσσαλῶν αὐτός καί ἐκ λαρίσης νικονίδας περδίκκᾳ ἐπιτήδειος εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.78.2.3049,ὁ γάρ θεσσαλίαν ἄλλος τε οὐ εὔπορος εἰμί δίειμι ἄνω ἀγωγός καί μετά ὅπλον γε δή καί ὁ πᾶς γε ὅμοιος ἕλλησιν ὕποπτος καθίστημι ὁ ὁ πελάω μή πείθω δίειμι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.78.2.3050,ὁ τε ἀθηναίοις ἀεί ποτέ ὁ πλῆθος ὁ θεσσαλῶν εὔνους ὑπάρχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.78.3.3051,ὥστε εἰ μή δυναστεία μᾶλλον ἤ ἰσονομία χράω ὁ ἐγχώριος ὁ θεσσαλοί οὐ ἐάν ποτέ προέρχομαι ἐπεί καί τότε πορεύω αὐτός ἀπαντάω ἄλλος ὁ ἐναντίος οὗτος βούλομαι ἐπί ὁ ἐνίπτω ποταμός κωλύω καί ἀδικέω φημί ἄνω ὁ πᾶς κοινός πορεύω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.78.4.3052,ὁ δέ ἄγω οὔτε ἀέκων φημί διάγω αἰφνίδιος τε παραγίγνομαι ξένος εἰμί κομίζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.78.4.3053,λέγω δέ καί αὐτός ὁ βρασίδας ὁ θεσσαλῶν γῆ καί αὐτός φίλος εἰμί εἶμι καί ἀθηναίοις πολέμιος εἰμί καί οὐ ἐκεῖνος ὅπλον ἐπιφέρω θεσσαλοῖς τε οὐ οἶδα καί λακεδαιμονίοις ἔχθρα εἰμί ὥστε ὁ ἀλλήλων γῆ μή χράω νῦν τε ἀέκων ἐκεῖνος οὐ ἐάν προέρχομαι οὐδός γάρ ἐάν δύναμαι οὐ μέντοι ἀξιόω γε ἔργω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.78.5.3054,καί ὁ μέν ἀκούω οὗτος ἀπέρχομαι ὁ δέ κελεύω ὁ ἀγωγός πρίν τις πλέω συνίστημι ὁ κωλύω χωρέω οὐδείς ἐπώχατο δρόμος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.78.5.3055,καί οὗτος μέν ὁ ἡμέρα ὅς ἐκ ὁ μελίτεια ἀφορμάω εἰς φάρσαλόν τε τελέω καί στρατοπεδεύω ἐπί ὁ ἀπιδανῷ ποταμός ἐκεῖθεν δέ εἰς φάκιον καί ἐκ αὐτός εἰς περραιβίαν
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.78.6.3056,ἀπό δέ οὗτος ἦδος ὁ μέν ὁ θεσσαλῶν ἀγωγός πάλιν ἀπέρχομαι ὁ δέ περί-ῥαιβόω αὐτός ὑπήκοος εἰμί θεσσαλῶν καθίστημι εἰς δῖος ὁ περδίκκου ἀρχή ὁ ὑπό ὁ ὀλύμπῳ μακεδονίας πρός θεσσαλοὺς πόλισμα κεῖμαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.79.1.3057,οὗτος ὁ τρόπος βρασίδας θεσσαλίαν φθάνω διατρέχω πρίν τις κωλύω παρασκευάζω καί ἀφικνέομαι ὡς περδίκκαν καί εἰς ὁ χαλκιδικός
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.79.2.3058,ἐκ γάρ ὁ πελοποννήσου ὡς ὁ ὁ ἀθηναίων εὐτυχέω δείδω ὁ τε ἐπί θρᾴκης ἀφεστήξω ἀθηναίων καί περδίκκας ἐξάγω ὁ στρατός ὁ μέν χαλκιδῆς νομίζω ἐπί σφεῖς πρότερος ὁρμέω ὁ ἀθηναίους καί ἅμα ὁ πλησιόχωρος πολύς αὐτός ὁ οὐ ἀφεστήξω συνεπάγω κρύφα περδίκκας δέ πολέμιος μέν οὐ εἰμί ἐκ ὁ φανερός φοβέω δέ καί αὐτός ὁ παλαιός διάφορος ὁ ἀθηναίων καί μάλιστα βούλομαι ἀρραβαῖον ὁ λυγκηστῶν βασιλεύς παρίστημι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.79.3.3059,συμβαίνω δέ αὐτός ὥστε ῥᾴδιος ἐκ ὁ πελοποννήσου στρατός ἐξάγω ὁ ὁ λακεδαιμονίων εἰς ὁ πάρειμι κακοπραγία
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.80.1.3060,ὁ γάρ ἀθηναίων ἔγκειμαι ὁ πελοποννήσῳ καί οὐ ἥκιστος ὁ ἐκεῖνος γῆ ἐλπίζω ἀποτρέπω αὐτός μάλιστα εἰ ἀντιπαραλυπέω πέμπω ἐπί ὁ σύμμαχος αὐτός στρατία ἄλλος τε καί ἑτοῖμος εἰμί τρέφω τε καί ἐπί ἀφεστήξω σφεῖς ἐπικαλέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.80.2.3061,καί ἅμα ὁ εἵλως βούλομαι εἰμί ἐπί πρόφασις ἐκπέμπω μή τις πρός ὁ πάρειμι ὁ πύλος ἔχω νεωτερίζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.80.3.3062,ἐπεί καί ὅδε πράσσω φοβέω αὐτός ὁ σκαιότης καί ὁ πλῆθος ἀεί γάρ ὁ πολύς λακεδαιμονίοις πρός ὁ εἵλως ὁ φυλακή περί μάλιστα καθίστημι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.80.3.3063,προεῖπον αὐτός ὅσος ἀξιόω εἰς ὁ πόλεμος γίγνομαι σφεῖς ἄριστος κρίνω ὡς ἐλευθερόω πείρω ποιέω καί ἡγέομαι οὗτος σφεῖς ὑπό φρόνημα ὁ καί ἀξιόω πρότερος ἕκαστος ἐλευθερόω μάλιστα ἐάν καί ἐπιτίθημι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.80.4.3064,καί προκρίνω εἰς δισχίλιοι ὁ μέν στεφανόω τε καί ὁ ἱερός περιέρχομαι ὡς ἐλευθερόω ὁ δέ οὐ πολύς ὕστερος ἀφανίζω τε αὐτός καί οὐδείς αἰσθάνομαι ὅστις τρόπος ἕκαστος διαφθείρω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.80.5.3065,καί τότε πρόθυμος ὁ βρασίδᾳ αὐτός συμπέμπω ἑπτακόσιοι ὁπλίτης ὁ δ ἄλλος ἐκ ὁ πελοποννήσου μισθός πείθω ἐξάγω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.81.1.3066,αὐτός τε βρασίδαν βούλομαι μάλιστα λακεδαιμόνιοι ἀποστέλλω προθυμέομαι δέ καί ὁ χαλκιδῆς ἀνήρ εἰς τε ὁ σπάρτη δοκέω δραστήριος εἰμί εἰς ὁ πᾶς καί ἐπεί ἐξέρχομαι πλεῖστος ἄξιος λακεδαιμονίοις γίγνομαι
